diacritic_pos	diacritic_freq	no_diacritic_pos	no_diacritic_freq	total_freq	cnt	detected
2	0	2	0	0	18383	2
2	0	2	0	0	18384	2
2	0	2	0	0	18385	2
2	0	2	0	0	18386	2
2	0	2	0	0	18387	2
2	0	2	0	0	18388	2
2	0	2	0	0	18389	2
2	0	2	0	0	18390	2
2	0	2	0	0	18391	2
2	0	2	0	0	18392	2
2	0	2	0	0	18393	2
2	0	2	0	0	18394	2
2	0	2	0	0	18395	2
2	0	2	0	0	18396	2
2	0	2	0	0	18397	2
2	0	2	0	0	18398	2
2	0	2	0	0	18399	2
2	0	2	0	0	18400	2
2	0	2	0	0	18401	2
2	0	2	0	0	18402	2
2	0	2	0	0	18403	2
2	0	2	0	0	18404	2
2	0	2	0	0	18405	2
2	0	2	0	0	18406	2
2	0	2	0	0	18407	2
2	0	2	0	0	18408	2
2	0	2	0	0	18409	2
2	0	2	0	0	18410	2
2	0	2	0	0	18411	2
2	0	2	0	0	18412	2
2	0	2	0	0	18413	2
2	0	2	0	0	18414	2
2	0	2	0	0	18415	2
2	0	2	0	0	18416	2
2	0	2	0	0	18417	2
2	0	2	0	0	18418	2
2	0	2	0	0	18419	2
2	0	2	0	0	18420	2
2	0	2	0	0	18421	2
2	0	2	0	0	18422	2
2	0	2	0	0	18423	2
2	0	2	0	0	18424	2
2	0	2	0	0	18425	2
2	0	2	0	0	18426	2
2	0	2	0	0	18427	2
2	0	2	0	0	18428	2
2	0	2	0	0	18429	2
2	0	2	0	0	18430	2
2	0	2	0	0	18431	2
2	0	2	0	0	18432	2
2	0	2	0	0	18433	2
2	0	2	0	0	18434	2
2	0	2	0	0	18435	2
2	0	2	0	0	18436	2
2	0	2	0	0	18437	2
2	0	2	0	0	18438	2
2	0	2	0	0	18439	2
2	0	2	0	0	18440	2
2	0	2	0	0	18441	2
2	0	2	0	0	18442	2
2	0	2	0	0	18443	2
2	0	2	0	0	18444	2
2	0	2	0	0	18445	2
2	0	2	0	0	18446	2
2	0	2	0	0	18447	2
2	0	2	0	0	18448	2
2	0	2	0	0	18449	2
2	0	2	0	0	18450	2
2	0	2	0	0	18451	2
2	0	2	0	0	18452	2
2	0	2	0	0	18453	2
2	0	2	0	0	18454	2
2	0	2	0	0	18455	2
2	0	2	0	0	18456	2
2	0	2	0	0	18457	2
2	0	2	0	0	18458	2
2	0	2	11	11	18459	2
2	0	2	0	0	18460	2
2	0	2	0	0	18461	2
2	0	2	0	0	18462	2
2	0	2	0	0	18463	2
2	0	2	0	0	18464	2
2	0	2	0	0	18465	2
2	0	2	0	0	18466	2
2	0	2	0	0	18467	2
2	0	2	0	0	18468	2
2	0	2	2	2	18469	2
2	0	2	0	0	18470	2
2	0	2	0	0	18471	2
2	0	2	0	0	18472	2
2	0	2	0	0	18473	2
2	0	2	0	0	18474	2
2	0	2	0	0	18475	2
2	0	2	0	0	18476	2
2	0	2	0	0	18477	2
2	0	2	0	0	18478	2
2	0	2	0	0	18479	2
2	0	2	0	0	18480	2
2	0	2	0	0	18481	2
2	0	2	0	0	18482	2
2	0	2	0	0	18483	2
2	0	2	0	0	18484	2
2	0	2	0	0	18485	2
2	0	2	0	0	18486	2
2	0	2	0	0	18487	2
2	0	2	0	0	18488	2
2	0	2	0	0	18489	2
2	0	2	0	0	18490	2
2	0	2	0	0	18491	2
2	0	2	0	0	18492	2
2	0	2	0	0	18493	2
2	0	2	0	0	18494	2
2	0	2	0	0	18495	2
2	0	2	0	0	18496	2
2	0	2	0	0	18497	2
2	0	2	0	0	18498	2
2	0	2	0	0	18499	2
2	0	2	0	0	18500	2
2	0	2	0	0	18501	2
2	0	2	0	0	18502	2
2	0	2	0	0	18503	2
2	0	2	0	0	18504	2
2	0	2	0	0	18505	2
2	0	2	0	0	18506	2
2	0	2	0	0	18507	2
2	0	2	0	0	18508	2
2	0	2	0	0	18509	2
2	0	2	0	0	18510	2
2	0	2	0	0	18511	2
2	0	2	0	0	18512	2
2	0	2	0	0	18513	2
2	0	2	0	0	18514	2
2	0	2	0	0	18515	2
2	0	2	0	0	18516	2
2	0	2	0	0	18517	2
2	0	2	0	0	18518	2
2	0	2	0	0	18519	2
2	0	2	0	0	18520	2
2	0	2	0	0	18521	2
2	0	2	0	0	18522	2
2	0	2	0	0	18523	2
2	0	2	0	0	18524	2
2	0	2	0	0	18525	2
2	0	2	0	0	18526	2
2	0	2	0	0	18527	2
2	0	2	0	0	18528	2
2	0	2	0	0	18529	2
2	0	2	0	0	18530	2
2	0	2	0	0	18531	2
2	0	2	0	0	18532	2
2	0	2	0	0	18533	2
2	0	2	0	0	18534	2
2	0	2	0	0	18535	2
2	0	2	0	0	18536	2
2	0	2	0	0	18537	2
2	0	2	0	0	18538	2
2	0	2	0	0	18539	2
2	0	2	0	0	18540	2
2	0	2	0	0	18541	2
2	0	2	0	0	18542	2
2	0	2	0	0	18543	2
2	0	2	0	0	18544	2
2	0	2	0	0	18545	2
2	0	2	0	0	18546	2
2	0	2	0	0	18547	2
2	0	2	0	0	18548	2
2	0	2	0	0	18549	2
2	0	2	0	0	18550	2
2	0	2	0	0	18551	2
2	0	2	0	0	18552	2
2	0	2	0	0	18553	2
2	0	2	0	0	18554	2
2	0	2	0	0	18555	2
2	0	2	0	0	18556	2
2	0	2	0	0	18557	2
2	0	2	0	0	18558	2
2	0	2	0	0	18559	2
2	2	2	0	2	18560	0
2	0	2	11	11	18561	2
2	0	2	1	1	18562	2
2	0	2	0	0	18563	2
2	1	2	0	1	18564	0
2	0	2	1	1	18565	2
2	0	2	0	0	18566	2
2	0	2	1	1	18567	2
2	0	2	0	0	18568	2
2	0	2	0	0	18569	2
2	0	2	0	0	18570	2
2	0	2	1	1	18571	2
2	0	2	0	0	18572	2
2	0	2	0	0	18573	2
2	0	2	0	0	18574	2
2	0	2	0	0	18575	2
2	0	2	0	0	18576	2
2	0	2	0	0	18577	2
2	0	2	0	0	18578	2
2	0	2	0	0	18579	2
2	0	2	0	0	18580	2
2	0	2	0	0	18581	2
2	0	2	0	0	18582	2
2	0	2	0	0	18583	2
2	0	2	0	0	18584	2
2	0	2	0	0	18585	2
2	0	2	0	0	18586	2
2	0	2	0	0	18587	2
2	0	2	0	0	18588	2
2	0	2	0	0	18589	2
2	0	2	0	0	18590	2
2	0	2	0	0	18591	2
2	0	2	0	0	18592	2
2	0	2	0	0	18593	2
2	0	2	0	0	18594	2
2	0	2	0	0	18595	2
2	0	2	0	0	18596	2
2	0	2	0	0	18597	2
2	0	2	0	0	18598	2
2	0	2	0	0	18599	2
2	0	2	0	0	18600	2
2	0	2	0	0	18601	2
2	0	2	0	0	18602	2
2	0	2	0	0	18603	2
2	0	2	0	0	18604	2
2	0	2	0	0	18605	2
2	0	2	0	0	18606	2
2	0	2	0	0	18607	2
2	0	2	0	0	18608	2
2	0	2	0	0	18609	2
2	0	2	0	0	18610	2
2	0	2	0	0	18611	2
2	0	2	0	0	18612	2
2	0	2	0	0	18613	2
2	0	2	0	0	18614	2
2	0	2	0	0	18615	2
2	0	2	0	0	18616	2
2	0	2	0	0	18617	2
2	0	2	0	0	18618	2
2	0	2	0	0	18619	2
2	0	2	0	0	18620	2
2	0	2	0	0	18621	2
2	0	2	0	0	18622	2
2	0	2	0	0	18623	2
2	0	2	0	0	18624	2
2	0	2	0	0	18625	2
2	0	2	0	0	18626	2
2	0	2	0	0	18627	2
2	0	2	0	0	18628	2
2	0	2	0	0	18629	2
2	0	2	0	0	18630	2
2	0	2	0	0	18631	2
2	0	2	0	0	18632	2
2	0	2	0	0	18633	2
2	0	2	0	0	18634	2
2	0	2	0	0	18635	2
2	0	2	0	0	18636	2
2	0	2	0	0	18637	2
2	0	2	0	0	18638	2
2	0	2	0	0	18639	2
2	0	2	0	0	18640	2
2	0	2	0	0	18641	2
2	0	2	0	0	18642	2
2	0	2	0	0	18643	2
2	0	2	0	0	18644	2
2	0	2	0	0	18645	2
2	0	2	0	0	18646	2
2	0	2	0	0	18647	2
2	0	2	0	0	18648	2
2	0	2	0	0	18649	2
2	0	2	0	0	18650	2
2	0	2	0	0	18651	2
2	0	2	0	0	18652	2
2	0	2	0	0	18653	2
2	0	2	0	0	18654	2
2	0	2	0	0	18655	2
2	0	2	0	0	18656	2
2	0	2	0	0	18657	2
2	0	2	0	0	18658	2
2	0	2	0	0	18659	2
2	0	2	0	0	18660	2
2	0	2	0	0	18661	2
2	0	2	0	0	18662	2
2	0	2	0	0	18663	2
2	0	2	0	0	18664	2
2	0	2	0	0	18665	2
2	0	2	0	0	18666	2
2	0	2	0	0	18667	2
2	0	2	0	0	18668	2
2	0	2	0	0	18669	2
2	0	2	0	0	18670	2
2	0	2	0	0	18671	2
2	0	2	0	0	18672	2
2	0	2	0	0	18673	2
2	0	2	0	0	18674	2
2	0	2	0	0	18675	2
2	0	2	0	0	18676	2
2	0	2	0	0	18677	2
2	0	2	0	0	18678	2
2	0	2	0	0	18679	2
2	0	2	0	0	18680	2
2	0	2	0	0	18681	2
2	0	2	0	0	18682	2
2	0	2	0	0	18683	2
2	0	2	0	0	18684	2
2	0	2	0	0	18685	2
2	0	2	0	0	18686	2
2	0	2	0	0	18687	2
2	0	2	0	0	18688	2
2	0	2	0	0	18689	2
2	0	2	0	0	18690	2
2	0	2	0	0	18691	2
2	0	2	0	0	18692	2
2	0	2	0	0	18693	2
2	0	2	0	0	18694	2
2	0	2	0	0	18695	2
2	0	2	0	0	18696	2
2	0	2	0	0	18697	2
2	0	2	0	0	18698	2
2	0	2	0	0	18699	2
2	0	2	0	0	18700	2
2	0	2	0	0	18701	2
2	0	2	0	0	18702	2
2	0	2	0	0	18703	2
2	0	2	0	0	18704	2
2	0	2	0	0	18705	2
2	0	2	0	0	18706	2
2	0	2	0	0	18707	2
2	0	2	0	0	18708	2
2	0	2	0	0	18709	2
2	0	2	0	0	18710	2
2	0	2	0	0	18711	2
2	0	2	0	0	18712	2
2	0	2	0	0	18713	2
2	0	2	0	0	18714	2
2	0	2	0	0	18715	2
2	0	2	0	0	18716	2
2	0	2	0	0	18717	2
2	0	2	0	0	18718	2
2	0	2	0	0	18719	2
2	0	2	0	0	18720	2
2	0	2	0	0	18721	2
2	0	2	0	0	18722	2
2	0	2	0	0	18723	2
2	0	2	0	0	18724	2
2	0	2	0	0	18725	2
2	0	2	0	0	18726	2
2	0	2	0	0	18727	2
2	0	2	0	0	18728	2
2	0	2	0	0	18729	2
2	0	2	0	0	18730	2
2	0	2	27	27	18731	2
2	0	2	0	0	18732	2
2	0	2	0	0	18733	2
2	0	2	0	0	18734	2
2	0	2	0	0	18735	2
2	0	2	0	0	18736	2
2	0	2	0	0	18737	2
2	0	2	0	0	18738	2
2	0	2	0	0	18739	2
2	0	2	0	0	18740	2
2	0	2	0	0	18741	2
2	0	2	0	0	18742	2
2	0	2	0	0	18743	2
2	0	2	0	0	18744	2
2	0	2	0	0	18745	2
2	0	2	0	0	18746	2
2	0	2	0	0	18747	2
2	0	2	0	0	18748	2
2	0	2	0	0	18749	2
2	0	2	0	0	18750	2
2	0	2	0	0	18751	2
2	0	2	0	0	18752	2
2	0	2	0	0	18753	2
2	0	2	0	0	18754	2
2	0	2	0	0	18755	2
2	0	2	0	0	18756	2
2	0	2	0	0	18757	2
2	0	2	0	0	18758	2
2	0	2	0	0	18759	2
2	0	2	0	0	18760	2
2	0	2	0	0	18761	2
2	0	2	0	0	18762	2
2	0	2	0	0	18763	2
2	0	2	0	0	18764	2
2	0	2	0	0	18765	2
2	0	2	0	0	18766	2
2	0	2	0	0	18767	2
2	0	2	0	0	18768	2
2	0	2	0	0	18769	2
2	0	2	0	0	18770	2
2	0	2	0	0	18771	2
2	0	2	0	0	18772	2
2	0	2	0	0	18773	2
2	0	2	0	0	18774	2
2	0	2	0	0	18775	2
2	0	2	0	0	18776	2
2	0	2	0	0	18777	2
2	0	2	0	0	18778	2
2	0	2	0	0	18779	2
2	0	2	0	0	18780	2
2	0	2	0	0	18781	2
2	0	2	0	0	18782	2
2	0	2	0	0	18783	2
2	0	2	0	0	18784	2
2	0	2	0	0	18785	2
2	0	2	0	0	18786	2
2	0	2	0	0	18787	2
2	0	2	0	0	18788	2
2	0	2	0	0	18789	2
2	0	2	0	0	18790	2
2	0	2	0	0	18791	2
2	0	2	0	0	18792	2
2	0	2	0	0	18793	2
2	0	2	0	0	18794	2
2	0	2	1	1	18795	2
2	0	2	0	0	18796	2
2	0	2	0	0	18797	2
2	0	2	0	0	18798	2
2	0	2	0	0	18799	2
2	0	2	0	0	18800	2
2	0	2	0	0	18801	2
2	0	2	0	0	18802	2
2	0	2	0	0	18803	2
2	0	2	0	0	18804	2
2	0	2	0	0	18805	2
2	0	2	0	0	18806	2
2	0	2	0	0	18807	2
2	0	2	0	0	18808	2
2	0	2	0	0	18809	2
2	0	2	0	0	18810	2
2	0	2	0	0	18811	2
2	0	2	0	0	18812	2
2	0	2	0	0	18813	2
2	0	2	0	0	18814	2
2	0	2	0	0	18815	2
2	0	2	0	0	18816	2
2	0	2	0	0	18817	2
2	0	2	0	0	18818	2
2	0	2	0	0	18819	2
2	0	2	0	0	18820	2
2	0	2	0	0	18821	2
2	0	2	0	0	18822	2
2	0	2	0	0	18823	2
2	0	2	0	0	18824	2
2	0	2	0	0	18825	2
2	0	2	0	0	18826	2
2	0	2	0	0	18827	2
2	0	2	0	0	18828	2
2	0	2	0	0	18829	2
2	0	2	0	0	18830	2
2	0	2	0	0	18831	2
2	0	2	0	0	18832	2
2	0	2	0	0	18833	2
2	0	2	0	0	18834	2
2	0	2	0	0	18835	2
2	0	2	0	0	18836	2
2	0	2	0	0	18837	2
2	0	2	0	0	18838	2
2	0	2	0	0	18839	2
2	0	2	0	0	18840	2
2	0	2	0	0	18841	2
2	0	2	0	0	18842	2
2	0	2	0	0	18843	2
2	0	2	0	0	18844	2
2	0	2	0	0	18845	2
2	0	2	0	0	18846	2
2	0	2	0	0	18847	2
2	0	2	0	0	18848	2
2	0	2	0	0	18849	2
2	0	2	0	0	18850	2
2	0	2	0	0	18851	2
2	0	2	0	0	18852	2
2	0	2	0	0	18853	2
2	0	2	0	0	18854	2
2	0	2	0	0	18855	2
2	0	2	0	0	18856	2
2	0	2	0	0	18857	2
2	0	2	0	0	18858	2
2	0	2	0	0	18859	2
2	0	2	0	0	18860	2
2	0	2	0	0	18861	2
2	0	2	0	0	18862	2
2	0	2	0	0	18863	2
2	0	2	0	0	18864	2
2	0	2	0	0	18865	2
2	0	2	0	0	18866	2
2	0	2	0	0	18867	2
2	0	2	0	0	18868	2
2	0	2	0	0	18869	2
2	0	2	0	0	18870	2
2	0	2	0	0	18871	2
2	0	2	0	0	18872	2
2	0	2	0	0	18873	2
2	0	2	0	0	18874	2
2	0	2	0	0	18875	2
2	0	2	0	0	18876	2
2	0	2	0	0	18877	2
2	0	2	0	0	18878	2
2	0	2	1	1	18879	2
2	0	2	0	0	18880	2
2	0	2	0	0	18881	2
2	0	2	0	0	18882	2
2	0	2	0	0	18883	2
2	0	2	0	0	18884	2
2	0	2	0	0	18885	2
2	0	2	0	0	18886	2
2	0	2	0	0	18887	2
2	0	2	0	0	18888	2
2	0	2	0	0	18889	2
2	0	2	0	0	18890	2
2	0	2	0	0	18891	2
2	0	2	0	0	18892	2
2	0	2	0	0	18893	2
2	0	2	0	0	18894	2
2	0	2	0	0	18895	2
2	0	2	0	0	18896	2
2	0	2	0	0	18897	2
2	0	2	0	0	18898	2
2	0	2	0	0	18899	2
2	0	2	0	0	18900	2
2	0	2	0	0	18901	2
2	0	2	0	0	18902	2
2	0	2	0	0	18903	2
2	0	2	0	0	18904	2
2	0	2	0	0	18905	2
2	0	2	0	0	18906	2
2	0	2	0	0	18907	2
2	0	2	0	0	18908	2
2	0	2	0	0	18909	2
2	0	2	0	0	18910	2
2	0	2	0	0	18911	2
2	0	2	0	0	18912	2
2	0	2	0	0	18913	2
2	0	2	0	0	18914	2
2	0	2	1	1	18915	2
2	0	2	0	0	18916	2
2	0	2	0	0	18917	2
2	0	2	0	0	18918	2
2	0	2	0	0	18919	2
2	0	2	0	0	18920	2
2	0	2	12	12	18921	2
2	0	2	0	0	18922	2
2	0	2	0	0	18923	2
2	0	2	0	0	18924	2
2	0	2	1	1	18925	2
2	0	2	0	0	18926	2
2	0	2	0	0	18927	2
2	0	2	0	0	18928	2
2	0	2	0	0	18929	2
2	0	2	0	0	18930	2
2	0	2	0	0	18931	2
2	0	2	0	0	18932	2
2	0	2	0	0	18933	2
2	0	2	0	0	18934	2
2	0	2	0	0	18935	2
2	0	2	0	0	18936	2
2	0	2	0	0	18937	2
2	0	2	0	0	18938	2
2	0	2	0	0	18939	2
2	0	2	0	0	18940	2
2	0	2	0	0	18941	2
2	0	2	0	0	18942	2
2	0	2	0	0	18943	2
2	0	2	0	0	18944	2
2	0	2	0	0	18945	2
2	0	2	0	0	18946	2
2	0	2	0	0	18947	2
2	0	2	0	0	18948	2
2	0	2	0	0	18949	2
2	0	2	0	0	18950	2
2	0	2	0	0	18951	2
2	0	2	0	0	18952	2
2	0	2	0	0	18953	2
2	0	2	0	0	18954	2
2	0	2	0	0	18955	2
2	0	2	0	0	18956	2
2	0	2	0	0	18957	2
2	0	2	0	0	18958	2
2	0	2	0	0	18959	2
2	0	2	0	0	18960	2
2	0	2	0	0	18961	2
2	0	2	0	0	18962	2
2	0	2	0	0	18963	2
2	0	2	0	0	18964	2
2	0	2	0	0	18965	2
2	0	2	0	0	18966	2
2	0	2	0	0	18967	2
2	0	2	0	0	18968	2
2	0	2	0	0	18969	2
2	0	2	0	0	18970	2
2	0	2	0	0	18971	2
2	0	2	0	0	18972	2
2	0	2	0	0	18973	2
2	0	2	0	0	18974	2
2	0	2	0	0	18975	2
2	0	2	0	0	18976	2
2	0	2	0	0	18977	2
2	0	2	0	0	18978	2
2	0	2	0	0	18979	2
2	0	2	0	0	18980	2
2	0	2	0	0	18981	2
2	0	2	0	0	18982	2
2	0	2	0	0	18983	2
2	0	2	0	0	18984	2
2	0	2	0	0	18985	2
2	0	2	0	0	18986	2
2	0	2	0	0	18987	2
2	0	2	0	0	18988	2
2	0	2	0	0	18989	2
2	0	2	0	0	18990	2
2	0	2	0	0	18991	2
2	0	2	0	0	18992	2
2	0	2	0	0	18993	2
2	0	2	0	0	18994	2
2	0	2	0	0	18995	2
2	0	2	0	0	18996	2
2	0	2	0	0	18997	2
2	0	2	0	0	18998	2
2	0	2	0	0	18999	2
2	0	2	0	0	19000	2
2	0	2	0	0	19001	2
2	0	2	0	0	19002	2
2	0	2	0	0	19003	2
2	0	2	0	0	19004	2
2	0	2	0	0	19005	2
2	0	2	0	0	19006	2
2	0	2	0	0	19007	2
2	0	2	0	0	19008	2
2	0	2	0	0	19009	2
2	0	2	0	0	19010	2
2	0	2	0	0	19011	2
2	0	2	0	0	19012	2
2	0	2	0	0	19013	2
2	0	2	0	0	19014	2
2	0	2	0	0	19015	2
2	0	2	0	0	19016	2
2	0	2	0	0	19017	2
2	0	2	0	0	19018	2
2	0	2	0	0	19019	2
2	0	2	0	0	19020	2
2	0	2	0	0	19021	2
2	0	2	0	0	19022	2
2	0	2	0	0	19023	2
2	0	2	0	0	19024	2
2	0	2	0	0	19025	2
2	0	2	0	0	19026	2
2	0	2	0	0	19027	2
2	0	2	0	0	19028	2
2	0	2	0	0	19029	2
2	0	2	0	0	19030	2
2	0	2	0	0	19031	2
2	0	2	0	0	19032	2
2	0	2	0	0	19033	2
2	0	2	0	0	19034	2
2	0	2	0	0	19035	2
2	0	2	0	0	19036	2
2	0	2	0	0	19037	2
2	0	2	0	0	19038	2
2	0	2	0	0	19039	2
2	0	2	0	0	19040	2
2	0	2	0	0	19041	2
2	0	2	0	0	19042	2
2	0	2	0	0	19043	2
2	0	2	0	0	19044	2
2	0	2	0	0	19045	2
2	0	2	0	0	19046	2
2	0	2	0	0	19047	2
2	0	2	0	0	19048	2
2	0	2	0	0	19049	2
2	0	2	0	0	19050	2
2	0	2	0	0	19051	2
2	0	2	0	0	19052	2
2	0	2	0	0	19053	2
2	0	2	0	0	19054	2
2	0	2	0	0	19055	2
2	0	2	0	0	19056	2
2	0	2	0	0	19057	2
2	0	2	0	0	19058	2
2	0	2	0	0	19059	2
2	0	2	0	0	19060	2
2	0	2	0	0	19061	2
2	0	2	0	0	19062	2
2	0	2	0	0	19063	2
2	0	2	0	0	19064	2
2	0	2	0	0	19065	2
2	0	2	0	0	19066	2
2	0	2	0	0	19067	2
2	0	2	0	0	19068	2
2	0	2	0	0	19069	2
2	0	2	0	0	19070	2
2	0	2	0	0	19071	2
2	0	2	0	0	19072	2
2	0	2	0	0	19073	2
2	0	2	0	0	19074	2
2	0	2	0	0	19075	2
2	0	2	0	0	19076	2
2	0	2	0	0	19077	2
2	0	2	0	0	19078	2
2	1	2	0	1	19079	0
2	0	2	1	1	19080	2
2	0	2	0	0	19081	2
2	0	2	0	0	19082	2
2	0	2	0	0	19083	2
2	0	2	0	0	19084	2
2	0	2	41	41	19085	2
2	0	2	0	0	19086	2
2	0	2	0	0	19087	2
2	0	2	0	0	19088	2
2	0	2	0	0	19089	2
2	0	2	0	0	19090	2
2	0	2	0	0	19091	2
2	0	2	0	0	19092	2
2	0	2	0	0	19093	2
2	0	2	0	0	19094	2
2	0	2	0	0	19095	2
2	3	2	0	3	19096	0
2	0	2	9	9	19097	2
2	0	2	0	0	19098	2
2	0	2	0	0	19099	2
2	0	2	0	0	19100	2
2	0	2	0	0	19101	2
2	0	2	0	0	19102	2
2	0	2	0	0	19103	2
2	0	2	0	0	19104	2
2	0	2	0	0	19105	2
2	0	2	0	0	19106	2
2	0	2	0	0	19107	2
2	2	2	5	7	19108	1
2	0	2	0	0	19109	2
2	0	2	0	0	19110	2
2	0	2	0	0	19111	2
2	0	2	1	1	19112	2
2	0	2	0	0	19113	2
2	0	2	0	0	19114	2
2	0	2	0	0	19115	2
2	0	2	0	0	19116	2
2	0	2	0	0	19117	2
2	0	2	0	0	19118	2
2	0	2	0	0	19119	2
2	0	2	0	0	19120	2
2	0	2	0	0	19121	2
2	0	2	0	0	19122	2
2	0	2	0	0	19123	2
2	0	2	0	0	19124	2
2	0	2	0	0	19125	2
2	0	2	5	5	19126	2
2	0	2	0	0	19127	2
2	0	2	0	0	19128	2
2	0	2	0	0	19129	2
2	0	2	1	1	19130	2
2	0	2	0	0	19131	2
2	0	2	0	0	19132	2
2	0	2	0	0	19133	2
2	0	2	0	0	19134	2
2	0	2	0	0	19135	2
2	0	2	0	0	19136	2
2	0	2	0	0	19137	2
2	0	2	0	0	19138	2
2	0	2	0	0	19139	2
2	0	2	0	0	19140	2
2	0	2	0	0	19141	2
2	0	2	0	0	19142	2
2	0	2	0	0	19143	2
2	0	2	0	0	19144	2
2	0	2	0	0	19145	2
2	0	2	0	0	19146	2
2	0	2	0	0	19147	2
2	0	2	0	0	19148	2
2	0	2	0	0	19149	2
2	0	2	0	0	19150	2
2	0	2	0	0	19151	2
2	0	2	0	0	19152	2
2	0	2	0	0	19153	2
2	0	2	0	0	19154	2
2	0	2	0	0	19155	2
2	0	2	0	0	19156	2
2	0	2	0	0	19157	2
2	0	2	0	0	19158	2
2	2	2	0	2	19159	0
2	0	2	0	0	19160	2
2	0	2	0	0	19161	2
2	0	2	0	0	19162	2
2	0	2	0	0	19163	2
2	0	2	0	0	19164	2
2	0	2	0	0	19165	2
2	0	2	0	0	19166	2
2	0	2	0	0	19167	2
2	0	2	0	0	19168	2
2	0	2	0	0	19169	2
2	0	2	0	0	19170	2
2	0	2	0	0	19171	2
2	0	2	0	0	19172	2
2	0	2	0	0	19173	2
2	0	2	0	0	19174	2
2	0	2	0	0	19175	2
2	0	2	0	0	19176	2
2	0	2	0	0	19177	2
2	0	2	0	0	19178	2
2	0	2	0	0	19179	2
2	0	2	0	0	19180	2
2	0	2	14	14	19181	2
2	0	2	0	0	19182	2
2	0	2	0	0	19183	2
2	0	2	0	0	19184	2
2	0	2	0	0	19185	2
2	0	2	0	0	19186	2
2	0	2	0	0	19187	2
2	0	2	0	0	19188	2
2	0	2	0	0	19189	2
2	0	2	0	0	19190	2
2	0	2	0	0	19191	2
2	0	2	0	0	19192	2
2	0	2	0	0	19193	2
2	0	2	0	0	19194	2
2	0	2	0	0	19195	2
2	0	2	0	0	19196	2
2	0	2	0	0	19197	2
2	0	2	0	0	19198	2
2	0	2	0	0	19199	2
2	0	2	0	0	19200	2
2	0	2	0	0	19201	2
2	0	2	0	0	19202	2
2	0	2	0	0	19203	2
2	0	2	0	0	19204	2
2	0	2	0	0	19205	2
2	0	2	0	0	19206	2
2	0	2	0	0	19207	2
2	0	2	0	0	19208	2
2	0	2	0	0	19209	2
2	0	2	0	0	19210	2
2	0	2	0	0	19211	2
2	0	2	0	0	19212	2
2	0	2	0	0	19213	2
2	0	2	0	0	19214	2
2	0	2	0	0	19215	2
2	0	2	0	0	19216	2
2	0	2	1	1	19217	2
2	0	2	0	0	19218	2
2	0	2	0	0	19219	2
2	0	2	0	0	19220	2
2	0	2	0	0	19221	2
2	0	2	0	0	19222	2
2	0	2	0	0	19223	2
2	0	2	0	0	19224	2
2	0	2	0	0	19225	2
2	0	2	0	0	19226	2
2	0	2	0	0	19227	2
2	0	2	0	0	19228	2
2	0	2	0	0	19229	2
2	0	2	0	0	19230	2
2	0	2	0	0	19231	2
2	0	2	0	0	19232	2
2	0	2	0	0	19233	2
2	0	2	0	0	19234	2
2	0	2	0	0	19235	2
2	0	2	0	0	19236	2
2	0	2	0	0	19237	2
2	0	2	0	0	19238	2
2	0	2	0	0	19239	2
2	0	2	0	0	19240	2
2	0	2	0	0	19241	2
2	0	2	0	0	19242	2
2	0	2	0	0	19243	2
2	0	2	0	0	19244	2
2	0	2	0	0	19245	2
2	0	2	0	0	19246	2
2	0	2	0	0	19247	2
2	0	2	0	0	19248	2
2	0	2	0	0	19249	2
2	0	2	0	0	19250	2
2	0	2	0	0	19251	2
2	0	2	0	0	19252	2
2	0	2	0	0	19253	2
2	0	2	0	0	19254	2
2	0	2	0	0	19255	2
2	0	2	0	0	19256	2
2	0	2	0	0	19257	2
2	0	2	0	0	19258	2
2	0	2	0	0	19259	2
2	0	2	0	0	19260	2
2	0	2	0	0	19261	2
2	0	2	0	0	19262	2
2	0	2	0	0	19263	2
2	0	2	0	0	19264	2
2	0	2	0	0	19265	2
2	0	2	0	0	19266	2
2	0	2	0	0	19267	2
2	0	2	0	0	19268	2
2	0	2	0	0	19269	2
2	0	2	0	0	19270	2
2	0	2	0	0	19271	2
2	0	2	0	0	19272	2
2	0	2	0	0	19273	2
2	0	2	0	0	19274	2
2	0	2	0	0	19275	2
2	0	2	0	0	19276	2
2	0	2	0	0	19277	2
2	0	2	0	0	19278	2
2	257	2	2	259	19279	0
2	286	2	1337	1623	19280	1
2	0	2	50	50	19281	2
2	0	2	0	0	19282	2
2	106	2	6	112	19283	0
2	0	2	777	777	19284	2
2	0	2	0	0	19285	2
2	0	2	0	0	19286	2
2	0	2	0	0	19287	2
2	0	2	0	0	19288	2
2	0	2	0	0	19289	2
2	0	2	0	0	19290	2
2	2	2	0	2	19291	0
2	0	2	3	3	19292	2
2	0	2	0	0	19293	2
2	0	2	0	0	19294	2
2	0	2	0	0	19295	2
2	0	2	707	707	19296	2
2	0	2	0	0	19297	2
2	0	2	0	0	19298	2
2	0	2	0	0	19299	2
2	0	2	0	0	19300	2
2	0	2	0	0	19301	2
2	0	2	0	0	19302	2
2	0	2	0	0	19303	2
2	0	2	0	0	19304	2
2	0	2	0	0	19305	2
2	0	2	0	0	19306	2
2	0	2	0	0	19307	2
2	0	2	0	0	19308	2
2	0	2	0	0	19309	2
2	0	2	0	0	19310	2
2	0	2	0	0	19311	2
2	0	2	0	0	19312	2
